timestamp,btc_close,btc_dominance
2024-11-12 00:00:00,88637.42000322911,57.70913533059602
2024-11-13 00:00:00,88264.59974582895,57.70913533059602
2024-11-14 00:00:00,90488.10007497849,57.70913533059602
2024-11-15 00:00:00,87407.51273710128,57.70913533059602
2024-11-16 00:00:00,90947.97509443703,57.70913533059602
2024-11-17 00:00:00,90606.45489380708,57.70913533059602
2024-11-18 00:00:00,89841.47194135105,57.70913533059602
2024-11-19 00:00:00,90534.62459650292,57.70913533059602
2024-11-20 00:00:00,92251.65240738312,57.70913533059602
2024-11-21 00:00:00,94217.02229634205,57.70913533059602
2024-11-22 00:00:00,98509.11859102432,57.70913533059602
2024-11-23 00:00:00,98927.49494553401,57.70913533059602
2024-11-24 00:00:00,97679.46381643033,57.70913533059602
2024-11-25 00:00:00,98015.9355289458,57.70913533059602
2024-11-26 00:00:00,93004.70093103287,57.70913533059602
2024-11-27 00:00:00,91931.83077291827,57.70913533059602
2024-11-28 00:00:00,95981.18057210564,57.70913533059602
2024-11-29 00:00:00,95661.59595817851,57.70913533059602
2024-11-30 00:00:00,97453.2473451042,57.70913533059602
2024-12-01 00:00:00,96513.14234698225,57.70913533059602
2024-12-02 00:00:00,97311.70719084324,57.70913533059602
2024-12-03 00:00:00,95833.1362300365,57.70913533059602
2024-12-04 00:00:00,96031.63097759831,57.70913533059602
2024-12-05 00:00:00,98881.4694561823,57.70913533059602
2024-12-06 00:00:00,97201.50036407741,57.70913533059602
2024-12-07 00:00:00,99973.85150659826,57.70913533059602
2024-12-08 00:00:00,99781.82999198174,57.70913533059602
2024-12-09 00:00:00,101235.3717025316,57.70913533059602
2024-12-10 00:00:00,97353.94700820887,57.70913533059602
2024-12-11 00:00:00,96649.71446771531,57.70913533059602
2024-12-12 00:00:00,101123.61811033697,57.70913533059602
2024-12-13 00:00:00,100000.80836535197,57.70913533059602
2024-12-14 00:00:00,101352.22971292294,57.70913533059602
2024-12-15 00:00:00,101367.01064553364,57.70913533059602
2024-12-16 00:00:00,104721.50151808978,57.70913533059602
2024-12-17 00:00:00,106074.10723541168,57.70913533059602
2024-12-18 00:00:00,106034.913402645,57.70913533059602
2024-12-19 00:00:00,100355.5761481501,57.70913533059602
2024-12-20 00:00:00,97851.35377075805,57.70913533059602
2024-12-21 00:00:00,97691.43431692653,57.70913533059602
2024-12-22 00:00:00,97202.82496847633,57.70913533059602
2024-12-23 00:00:00,95094.27394862173,57.70913533059602
2024-12-24 00:00:00,94644.91085464321,57.70913533059602
2024-12-25 00:00:00,98695.71400782601,57.70913533059602
2024-12-26 00:00:00,99344.95417367229,57.70913533059602
2024-12-27 00:00:00,95678.31244565405,57.70913533059602
2024-12-28 00:00:00,94331.94727053077,57.70913533059602
2024-12-29 00:00:00,95184.61945288602,57.70913533059602
2024-12-30 00:00:00,93663.44751964067,57.70913533059602
2024-12-31 00:00:00,92627.28213113277,57.70913533059602
2025-01-01 00:00:00,93507.85874741491,57.70913533059602
2025-01-02 00:00:00,94384.1761153871,57.70913533059602
2025-01-03 00:00:00,96852.14681235075,57.70913533059602
2025-01-04 00:00:00,98084.34279280754,57.70913533059602
2025-01-05 00:00:00,98256.73876849933,57.70913533059602
2025-01-06 00:00:00,98364.58946599838,57.70913533059602
2025-01-07 00:00:00,102229.39453189743,57.70913533059602
2025-01-08 00:00:00,96952.09886774956,57.70913533059602
2025-01-09 00:00:00,95016.71440989176,57.70913533059602
2025-01-10 00:00:00,92376.27578346101,57.70913533059602
2025-01-11 00:00:00,94736.6267420969,57.70913533059602
2025-01-12 00:00:00,94559.55167224213,57.70913533059602
2025-01-13 00:00:00,94454.77089638807,57.70913533059602
2025-01-14 00:00:00,94456.3493746993,57.70913533059602
2025-01-15 00:00:00,96574.07768799194,57.70913533059602
2025-01-16 00:00:00,100313.15239828422,57.70913533059602
2025-01-17 00:00:00,100044.57926776377,57.70913533059602
2025-01-18 00:00:00,104160.69358484233,57.70913533059602
2025-01-19 00:00:00,104334.61575724394,57.70913533059602
2025-01-20 00:00:00,101275.33714814208,57.70913533059602
2025-01-21 00:00:00,101764.90860170545,57.70913533059602
2025-01-22 00:00:00,106182.2368201815,57.70913533059602
2025-01-23 00:00:00,103673.53509537787,57.70913533059602
2025-01-24 00:00:00,104067.60991206947,57.70913533059602
2025-01-25 00:00:00,104835.19253555956,57.70913533059602
2025-01-26 00:00:00,104796.04077738234,57.70913533059602
2025-01-27 00:00:00,102552.24874280207,57.70913533059602
2025-01-28 00:00:00,101958.46953745594,57.70913533059602
2025-01-29 00:00:00,101313.11264498268,57.70913533059602
2025-01-30 00:00:00,103718.97939813645,57.70913533059602
2025-01-31 00:00:00,104781.5135100103,57.70913533059602
2025-02-01 00:00:00,102382.39409722165,57.70913533059602
2025-02-02 00:00:00,100674.78762544956,57.70913533059602
2025-02-03 00:00:00,97568.31653024875,57.70913533059602
2025-02-04 00:00:00,101466.8606657039,57.70913533059602
2025-02-05 00:00:00,98118.43921664466,57.70913533059602
2025-02-06 00:00:00,96582.88682919052,57.70913533059602
2025-02-07 00:00:00,96635.41875332211,57.70913533059602
2025-02-08 00:00:00,96558.4563096667,57.70913533059602
2025-02-09 00:00:00,96558.23762501091,57.70913533059602
2025-02-10 00:00:00,96548.57865379585,57.70913533059602
2025-02-11 00:00:00,97399.98161383197,57.70913533059602
2025-02-12 00:00:00,95739.97737079239,57.70913533059602
2025-02-13 00:00:00,97836.18856127483,57.70913533059602
2025-02-14 00:00:00,96561.6639990985,57.70913533059602
2025-02-15 00:00:00,97488.48148536457,57.70913533059602
2025-02-16 00:00:00,97569.95169430465,57.70913533059602
2025-02-17 00:00:00,96149.3484548204,57.70913533059602
2025-02-18 00:00:00,95776.15723852723,57.70913533059602
2025-02-19 00:00:00,95495.89153299287,57.70913533059602
2025-02-20 00:00:00,96554.87156259285,57.70913533059602
2025-02-21 00:00:00,98384.31738240314,57.70913533059602
2025-02-22 00:00:00,96135.15541305285,57.70913533059602
2025-02-23 00:00:00,96564.15414290235,57.70913533059602
2025-02-24 00:00:00,96327.46309127835,57.70913533059602
2025-02-25 00:00:00,91396.76686930266,57.70913533059602
2025-02-26 00:00:00,88755.7693356979,57.70913533059602
2025-02-27 00:00:00,83900.11496524839,57.70913533059602
2025-02-28 00:00:00,84709.14477847965,57.70913533059602
2025-03-01 00:00:00,84441.9012237131,57.70913533059602
2025-03-02 00:00:00,86005.25629681018,57.70913533059602
2025-03-03 00:00:00,94261.53286538439,57.70913533059602
2025-03-04 00:00:00,86124.71418722175,57.70913533059602
2025-03-05 00:00:00,87310.80531078295,57.70913533059602
2025-03-06 00:00:00,90604.08098523637,57.70913533059602
2025-03-07 00:00:00,90001.40087607042,57.70913533059602
2025-03-08 00:00:00,86773.33597555371,57.70913533059602
2025-03-09 00:00:00,86142.9833586432,57.70913533059602
2025-03-10 00:00:00,80751.13893300897,57.70913533059602
2025-03-11 00:00:00,78783.94057934263,57.70913533059602
2025-03-12 00:00:00,82799.1080292053,57.70913533059602
2025-03-13 00:00:00,83884.24578828987,57.70913533059602
2025-03-14 00:00:00,81098.90052436228,57.70913533059602
2025-03-15 00:00:00,83971.70916064628,57.70913533059602
2025-03-16 00:00:00,84391.69087647168,57.70913533059602
2025-03-17 00:00:00,82610.61750343916,57.70913533059602
2025-03-18 00:00:00,84075.36559694471,57.70913533059602
2025-03-19 00:00:00,82780.03048688271,57.70913533059602
2025-03-20 00:00:00,86815.44109470697,57.70913533059602
2025-03-21 00:00:00,84270.84358966233,57.70913533059602
2025-03-22 00:00:00,84009.532917822,57.70913533059602
2025-03-23 00:00:00,83793.30854192551,57.70913533059602
2025-03-24 00:00:00,85787.70914901773,57.70913533059602
2025-03-25 00:00:00,87327.72969669085,57.70913533059602
2025-03-26 00:00:00,87520.58391530563,57.70913533059602
